m/z,Retention Time (sec),Drift Time (ms),Intensity,count
118.97071970658446,285.96940000002,49.7343168,113.0,5
59.01225211720625,286.07650000001996,53.543448000000005,138.0,6
61.98907278050482,285.54100000002,55.759451999999996,242.0,4
824.8757247975635,286.61200000002,1.018164,46.0,2
59.01553166417566,291.2130810810746,7.4104209729729735,1313.0,37
118.97299162810278,286.61200000002,9.88218,162.0,4
116.97670566047766,286.76500000002,12.149519999999999,314.0,7
61.98633952837508,287.14750000002,12.756996000000001,106.0,4
141.01555930193797,287.14750000002,14.194404,318.0,6
116.97241462287931,287.22400000002,16.307736,321.0,7
61.98816169646157,286.61200000002,25.753560000000004,157.0,3
616.9090050481361,286.61200000002,27.610211999999997,59.0,2
650.9734254470286,287.14750000002,30.24546,47.0,2
690.9592909610834,287.83557142858285,30.579144000000003,203.0,7
1341.763915164394,286.61200000002,30.84438,48.0,2
141.02380436727475,286.61200000002,31.14384,93.0,3
59.01358554017699,286.61200000002,45.158568,81.0,3
116.967050914842,286.61200000002,55.579776,78.0,3
59.01180764288267,286.96900000001995,57.69596,273.0,9
141.01143689660356,286.61200000002,58.694160000000004,66.0,3
836.8839944882174,288.21800000000997,1.557192,86.0,4
141.02380436727475,287.68300000002,2.9946,90.0,3
118.96920509223894,287.68300000002,7.18704,111.0,3
853.8616525542325,287.68300000002,8.923908,56.0,2
59.01358554017699,287.68300000002,9.58272,129.0,3
228.15896388618992,287.68300000002,10.960236,153.0,4
1019.857680160458,288.111000000012,11.8825728,120.0,5
1204.8633323059055,287.68300000002,13.954836,44.0,2
290.02372720767994,288.75333333334,18.806088,461.0,3
510.929504429868,306.7840666666634,25.978297599999998,9039.0,105
116.97490145662796,289.24018181818906,27.659214545454542,575.0,11
141.0163392664846,290.2580270270238,29.38916627027027,2028.0,37
632.9215766451528,289.51814285714573,28.919280000000004,264.0,7
218.03282139776124,287.68300000002,29.706431999999996,114.0,3
59.01358554017699,287.68300000002,34.13844,108.0,3
141.01143689660356,287.68300000002,34.557684,182.0,4
957.8462161294782,287.68300000002,42.463428,52.0,2
59.01358554017699,288.753,2.755032,150.0,3
61.991122764796884,288.753,10.960236,130.0,4
434.94123263942663,328.5644293193714,24.74448954973822,26852.0,191
61.98633952837508,288.753,30.185568,84.0,3
59.01625244637816,288.753,36.414336,63.0,3
116.97456010857246,288.753,38.570448,96.0,3
116.97831482285928,288.753,43.960727999999996,102.0,3
59.01358554017699,288.753,48.39273599999999,75.0,3
1079.840406018289,288.753,51.926364,64.0,2
116.96705091484202,288.753,55.280316,86.0,2
118.97299162810278,289.824,7.007364000000001,66.0,2
116.97080550860943,289.824,11.379480000000001,63.0,3
1009.8929613465631,289.824,11.67894,42.0,2
1408.8421192846374,290.3595,12.517427999999999,88.0,4
232.04526805675187,291.5759999999891,18.207168,1426.0,11
263.0319408199173,290.538,18.885944,718.0,3
1214.8255012253635,289.824,29.766323999999997,56.0,2
674.934476468964,292.08433333332,30.065784,323.0,9
650.9778541998261,290.2828571428543,30.271128,303.0,7
116.97456020250843,290.6808,30.5209632,224.0,5
730.9478204495995,289.824,31.4433,66.0,2
792.8379898278006,290.3595,32.04222,114.0,4
809.9479022696227,289.824,32.880708,44.0,2
141.01555930193797,290.89466666666,33.699232,771.0,9
118.96920509223894,289.824,58.09524,69.0,3
141.00731447763368,290.895,1.7368679999999999,204.0,4
116.97080550860943,290.895,2.6352480000000003,150.0,3
59.01358554017699,290.895,2.9946,93.0,3
954.8508718119361,290.895,10.600884,42.0,2
